rating,interest_rate,is_rejected
5.0,0.44,0
5.0,0.44,0
5.0,0.44,1
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,1
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.44,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.45,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.46,0
5.0,0.47,0
5.0,0.47,0
5.0,0.47,0
5.0,0.47,0
5.0,0.47,0
5.0,0.47,0
5.0,0.47,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,1
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.48,0
5.0,0.49,0
5.0,0.49,1
5.0,0.49,0
5.0,0.49,0
5.0,0.49,0
5.0,0.49,0
5.0,0.49,0
5.0,0.49,0
5.0,0.49,0
5.0,0.49,0
6.0,0.35,0
6.0,0.35,0
6.0,0.35,1
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,1
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.36,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.37,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,1
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,1
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.38,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.39,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,1
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.4,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,1
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.41,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,0
6.0,0.42,1
6.0,0.42,0
6.0,0.42,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,1
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.43,1
6.0,0.43,0
6.0,0.43,0
6.0,0.43,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,1
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.44,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,1
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,1
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,1
6.0,0.45,0
6.0,0.45,1
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,1
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.45,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
6.0,0.46,0
